Document Title	Package	End	Excerpt Creator	Excerpt Copy	Codes Applied Combined
2004-novelty-adhoc-N97.txt	4	27	willis8	2004-novelty-adhoc-N97 	TemporalNo
2004-novelty-adhoc-N98.txt	4	27	willis8	2004-novelty-adhoc-N98 	TemporalNo
2004-novelty-adhoc-N99.txt	4	27	willis8	2004-novelty-adhoc-N99 	TemporalNo
2004-novelty-adhoc-N100.txt	4	28	willis8	2004-novelty-adhoc-N100 	TemporalNo
2003-novelty-adhoc-N1.txt	4	25	willis8	2003-novelty-adhoc-N1	TemporalSome
2003-novelty-adhoc-N2.txt	4	26	willis8	2003-novelty-adhoc-N2 	TemporalYes
2003-novelty-adhoc-N3.txt	4	26	willis8	2003-novelty-adhoc-N3 	TemporalYes
2003-novelty-adhoc-N4.txt	4	26	willis8	2003-novelty-adhoc-N4 	TemporalYes
2003-novelty-adhoc-N5.txt	4	26	willis8	2003-novelty-adhoc-N5 	TemporalYes
2003-novelty-adhoc-N6.txt	4	26	willis8	2003-novelty-adhoc-N6 	TemporalSome
2003-novelty-adhoc-N7.txt	4	26	willis8	2003-novelty-adhoc-N7 	TemporalYes
2003-novelty-adhoc-N8.txt	4	26	willis8	2003-novelty-adhoc-N8 	TemporalYes
2003-novelty-adhoc-N9.txt	4	26	willis8	2003-novelty-adhoc-N9 	TemporalYes
2003-novelty-adhoc-N10.txt	4	27	willis8	2003-novelty-adhoc-N10 	TemporalYes
2003-novelty-adhoc-N11.txt	4	27	willis8	2003-novelty-adhoc-N11 	TemporalYes
2003-novelty-adhoc-N12.txt	4	27	willis8	2003-novelty-adhoc-N12 	TemporalNo
2003-novelty-adhoc-N13.txt	5	27	willis8	003-novelty-adhoc-N13 	TemporalSome
2003-novelty-adhoc-N14.txt	5	27	willis8	003-novelty-adhoc-N14 	TemporalNo
2003-novelty-adhoc-N15.txt	4	26	willis8	2003-novelty-adhoc-N15	TemporalNo
2003-novelty-adhoc-N16.txt	4	27	willis8	2003-novelty-adhoc-N16 	TemporalYes
2003-novelty-adhoc-N17.txt	4	27	willis8	2003-novelty-adhoc-N17 	TemporalNo
2003-novelty-adhoc-N18.txt	4	27	willis8	2003-novelty-adhoc-N18 	TemporalNo
2003-novelty-adhoc-N19.txt	4	27	willis8	2003-novelty-adhoc-N19 	TemporalYes
2003-novelty-adhoc-N20.txt	4	27	willis8	2003-novelty-adhoc-N20 	TemporalNo
2003-novelty-adhoc-N21.txt	4	27	willis8	2003-novelty-adhoc-N21 	TemporalNo
2003-novelty-adhoc-N22.txt	4	26	willis8	2003-novelty-adhoc-N22	TemporalNo
2003-novelty-adhoc-N23.txt	4	27	willis8	2003-novelty-adhoc-N23 	TemporalNo
2003-novelty-adhoc-N24.txt	4	27	willis8	2003-novelty-adhoc-N24 	TemporalNo
2003-novelty-adhoc-N25.txt	4	27	willis8	2003-novelty-adhoc-N25 	TemporalYes
2003-novelty-adhoc-N26.txt	4	27	willis8	2003-novelty-adhoc-N26 	TemporalNo
2003-novelty-adhoc-N27.txt	4	27	willis8	2003-novelty-adhoc-N27 	TemporalNo
2003-novelty-adhoc-N28.txt	4	26	willis8	2003-novelty-adhoc-N28	TemporalNo
2003-novelty-adhoc-N29.txt	4	27	willis8	2003-novelty-adhoc-N29 	TemporalNo
2003-novelty-adhoc-N30.txt	4	27	willis8	2003-novelty-adhoc-N30 	TemporalNo
2003-novelty-adhoc-N30.txt	4	27	willis8	2003-novelty-adhoc-N31 	TemporalNo
2003-novelty-adhoc-N31.txt	4	27	willis8	2003-novelty-adhoc-N31 	TemporalNo
2003-novelty-adhoc-N32.txt	4	27	willis8	2003-novelty-adhoc-N32 	TemporalNo
2003-novelty-adhoc-N33.txt	4	27	willis8	2003-novelty-adhoc-N33 	TemporalYes
2003-novelty-adhoc-N34.txt	4	28	willis8	2003-novelty-adhoc-N34 	TemporalYes
2003-novelty-adhoc-N35.txt	4	27	willis8	2003-novelty-adhoc-N35 	TemporalYes
2003-novelty-adhoc-N36.txt	4	27	willis8	2003-novelty-adhoc-N36 	TemporalYes
2003-novelty-adhoc-N37.txt	4	27	willis8	2003-novelty-adhoc-N37 	TemporalYes
2003-novelty-adhoc-N38.txt	4	27	willis8	2003-novelty-adhoc-N38 	TemporalNo
2003-novelty-adhoc-N39.txt	4	27	willis8	2003-novelty-adhoc-N39 	TemporalSome
2003-novelty-adhoc-N40.txt	4	27	willis8	2003-novelty-adhoc-N40 	TemporalYes
2003-novelty-adhoc-N41.txt	4	27	willis8	2003-novelty-adhoc-N41 	TemporalYes
2003-novelty-adhoc-N42.txt	4	27	willis8	2003-novelty-adhoc-N42 	TemporalYes
2003-novelty-adhoc-N43.txt	4	27	willis8	2003-novelty-adhoc-N43 	TemporalYes
2003-novelty-adhoc-N44.txt	4	27	willis8	2003-novelty-adhoc-N44 	TemporalYes
2003-novelty-adhoc-N45.txt	4	27	willis8	2003-novelty-adhoc-N45 	TemporalYes
2003-novelty-adhoc-N46.txt	4	27	willis8	2003-novelty-adhoc-N46 	TemporalYes
2003-novelty-adhoc-N47.txt	4	27	willis8	2003-novelty-adhoc-N47 	TemporalYes
2003-novelty-adhoc-N48.txt	4	27	willis8	2003-novelty-adhoc-N48 	TemporalSome
2003-novelty-adhoc-N49.txt	4	27	willis8	2003-novelty-adhoc-N49 	TemporalYes
2003-novelty-adhoc-N50.txt	4	27	willis8	2003-novelty-adhoc-N50 	TemporalYes
1992-trec1-adhoc-76.txt	4	24	gsherma2	1992-trec1-adhoc-76 	TemporalNo
1992-trec1-adhoc-77.txt	4	23	gsherma2	1992-trec1-adhoc-77	TemporalNo
1992-trec1-adhoc-78.txt	4	23	gsherma2	1992-trec1-adhoc-78	TemporalSome
1992-trec1-adhoc-79.txt	4	23	gsherma2	1992-trec1-adhoc-79	TemporalNo
1992-trec1-adhoc-80.txt	4	23	gsherma2	1992-trec1-adhoc-80	TemporalYes
1992-trec1-adhoc-81.txt	4	24	gsherma2	1992-trec1-adhoc-81 	TemporalYes
1992-trec1-adhoc-82.txt	4	23	gsherma2	1992-trec1-adhoc-82	TemporalNo
1992-trec1-adhoc-83.txt	4	23	gsherma2	1992-trec1-adhoc-83	TemporalNo
1992-trec1-adhoc-84.txt	4	23	gsherma2	1992-trec1-adhoc-84	TemporalYes
1992-trec1-adhoc-85.txt	4	24	gsherma2	1992-trec1-adhoc-85 	TemporalYes
1992-trec1-adhoc-86.txt	4	23	gsherma2	1992-trec1-adhoc-86	TemporalYes
1992-trec1-adhoc-87.txt	4	23	gsherma2	1992-trec1-adhoc-87	TemporalYes
1992-trec1-adhoc-88.txt	4	23	gsherma2	1992-trec1-adhoc-88	TemporalSome
1992-trec1-adhoc-89.txt	4	23	gsherma2	1992-trec1-adhoc-89	TemporalYes
1992-trec1-adhoc-90.txt	4	24	gsherma2	1992-trec1-adhoc-90 	TemporalNo
1992-trec1-adhoc-91.txt	4	23	gsherma2	1992-trec1-adhoc-91	TemporalYes
1992-trec1-adhoc-92.txt	4	23	gsherma2	1992-trec1-adhoc-92	TemporalSome
1992-trec1-adhoc-93.txt	4	23	gsherma2	1992-trec1-adhoc-93	TemporalNo
1992-trec1-adhoc-94.txt	4	23	gsherma2	1992-trec1-adhoc-94	TemporalNo
1992-trec1-adhoc-95.txt	4	23	gsherma2	1992-trec1-adhoc-95	TemporalNo
1992-trec1-adhoc-96.txt	4	23	gsherma2	1992-trec1-adhoc-96	TemporalNo
1992-trec1-adhoc-97.txt	4	23	gsherma2	1992-trec1-adhoc-97	TemporalNo
1992-trec1-adhoc-98.txt	4	23	gsherma2	1992-trec1-adhoc-98	TemporalNo
1992-trec1-adhoc-99.txt	4	24	gsherma2	1992-trec1-adhoc-99 	TemporalYes
1992-trec1-adhoc-100.txt	4	24	gsherma2	1992-trec1-adhoc-100	TemporalSome
1993-trec2-adhoc-126.txt	4	25	gsherma2	1993-trec2-adhoc-126 	TemporalNo
1993-trec2-adhoc-127.txt	4	24	gsherma2	1993-trec2-adhoc-127	TemporalYes
1993-trec2-adhoc-128.txt	4	24	gsherma2	1993-trec2-adhoc-128	TemporalSome
1993-trec2-adhoc-129.txt	4	24	gsherma2	1993-trec2-adhoc-129	TemporalNo
1993-trec2-adhoc-130.txt	4	24	gsherma2	1993-trec2-adhoc-130	TemporalNo
1993-trec2-adhoc-131.txt	4	24	gsherma2	1993-trec2-adhoc-131	TemporalSome
1993-trec2-adhoc-132.txt	4	24	gsherma2	1993-trec2-adhoc-132	TemporalNo
1993-trec2-adhoc-133.txt	4	25	gsherma2	1993-trec2-adhoc-133 	TemporalYes
1993-trec2-adhoc-134.txt	4	24	gsherma2	1993-trec2-adhoc-134	TemporalYes
1993-trec2-adhoc-135.txt	4	24	gsherma2	1993-trec2-adhoc-135	TemporalNo
1993-trec2-adhoc-136.txt	4	24	gsherma2	1993-trec2-adhoc-136	TemporalSome
1993-trec2-adhoc-137.txt	4	24	gsherma2	1993-trec2-adhoc-137	TemporalSome
1993-trec2-adhoc-138.txt	4	24	gsherma2	1993-trec2-adhoc-138	TemporalSome
1993-trec2-adhoc-139.txt	4	24	gsherma2	1993-trec2-adhoc-139	TemporalSome
1993-trec2-adhoc-140.txt	4	24	gsherma2	1993-trec2-adhoc-140	TemporalNo
1993-trec2-adhoc-141.txt	4	24	gsherma2	1993-trec2-adhoc-141	TemporalSome
1993-trec2-adhoc-142.txt	4	24	gsherma2	1993-trec2-adhoc-142	TemporalNo
1993-trec2-adhoc-143.txt	4	24	gsherma2	1993-trec2-adhoc-143	TemporalNo
1993-trec2-adhoc-144.txt	4	24	gsherma2	1993-trec2-adhoc-144	TemporalNo
1993-trec2-adhoc-145.txt	4	24	gsherma2	1993-trec2-adhoc-145	TemporalNo
1993-trec2-adhoc-146.txt	4	24	gsherma2	1993-trec2-adhoc-146	TemporalYes
1993-trec2-adhoc-147.txt	4	24	gsherma2	1993-trec2-adhoc-147	TemporalNo
1993-trec2-adhoc-148.txt	4	24	gsherma2	1993-trec2-adhoc-148	TemporalSome
1993-trec2-adhoc-149.txt	4	24	gsherma2	1993-trec2-adhoc-149	TemporalNo
1993-trec2-adhoc-150.txt	4	24	gsherma2	1993-trec2-adhoc-150	TemporalNo
1994-trec3-adhoc-176.txt	4	24	gsherma2	1994-trec3-adhoc-176	TemporalNo
1994-trec3-adhoc-177.txt	4	24	gsherma2	1994-trec3-adhoc-177	TemporalNo
1994-trec3-adhoc-178.txt	4	24	gsherma2	1994-trec3-adhoc-178	TemporalNo
1994-trec3-adhoc-179.txt	4	24	gsherma2	1994-trec3-adhoc-179	TemporalNo
1994-trec3-adhoc-180.txt	4	24	gsherma2	1994-trec3-adhoc-180	TemporalNo
1994-trec3-adhoc-181.txt	4	24	gsherma2	1994-trec3-adhoc-181	TemporalNo
1994-trec3-adhoc-182.txt	4	24	gsherma2	1994-trec3-adhoc-182	TemporalNo
1994-trec3-adhoc-183.txt	4	24	gsherma2	1994-trec3-adhoc-183	TemporalSome
1994-trec3-adhoc-184.txt	4	24	gsherma2	1994-trec3-adhoc-184	TemporalNo
1994-trec3-adhoc-185.txt	4	24	gsherma2	1994-trec3-adhoc-185	TemporalNo
1994-trec3-adhoc-186.txt	4	24	gsherma2	1994-trec3-adhoc-186	TemporalNo
1994-trec3-adhoc-187.txt	4	25	gsherma2	1994-trec3-adhoc-187 	TemporalNo
1994-trec3-adhoc-188.txt	4	24	gsherma2	1994-trec3-adhoc-188	TemporalNo
1994-trec3-adhoc-189.txt	4	24	gsherma2	1994-trec3-adhoc-189	TemporalSome
1994-trec3-adhoc-190.txt	4	24	gsherma2	1994-trec3-adhoc-190	TemporalNo
1994-trec3-adhoc-191.txt	4	25	gsherma2	1994-trec3-adhoc-191 	TemporalSome
1994-trec3-adhoc-192.txt	4	25	gsherma2	1994-trec3-adhoc-192 	TemporalYes
1994-trec3-adhoc-193.txt	4	24	gsherma2	1994-trec3-adhoc-193	TemporalSome
1994-trec3-adhoc-194.txt	4	24	gsherma2	1994-trec3-adhoc-194	TemporalNo
1994-trec3-adhoc-195.txt	4	25	gsherma2	1994-trec3-adhoc-195 	TemporalYes
1994-trec3-adhoc-196.txt	4	25	gsherma2	1994-trec3-adhoc-196 	TemporalNo
1994-trec3-adhoc-197.txt	4	24	gsherma2	1994-trec3-adhoc-197	TemporalNo
1994-trec3-adhoc-198.txt	4	25	gsherma2	1994-trec3-adhoc-198 	TemporalNo
1994-trec3-adhoc-199.txt	4	24	gsherma2	1994-trec3-adhoc-199	TemporalYes
1994-trec3-adhoc-200.txt	4	25	gsherma2	1994-trec3-adhoc-200 	TemporalNo
1997-trec6-adhoc-326.txt	4	24	gsherma2	1997-trec6-adhoc-326	TemporalYes
1997-trec6-adhoc-327.txt	4	24	gsherma2	1997-trec6-adhoc-327	TemporalNo
1997-trec6-adhoc-328.txt	4	24	gsherma2	1997-trec6-adhoc-328	TemporalSome
1997-trec6-adhoc-329.txt	4	24	gsherma2	1997-trec6-adhoc-329	TemporalSome
1997-trec6-adhoc-330.txt	4	24	gsherma2	1997-trec6-adhoc-330	TemporalSome
1997-trec6-adhoc-331.txt	4	25	gsherma2	1997-trec6-adhoc-331 	TemporalNo
1997-trec6-adhoc-332.txt	4	24	gsherma2	1997-trec6-adhoc-332	TemporalSome
1997-trec6-adhoc-333.txt	4	24	gsherma2	1997-trec6-adhoc-333	TemporalNo
1997-trec6-adhoc-334.txt	4	24	gsherma2	1997-trec6-adhoc-334	TemporalNo
1997-trec6-adhoc-335.txt	4	24	gsherma2	1997-trec6-adhoc-335	TemporalNo
1997-trec6-adhoc-336.txt	4	25	gsherma2	1997-trec6-adhoc-336 	TemporalYes
1997-trec6-adhoc-337.txt	4	24	gsherma2	1997-trec6-adhoc-337	TemporalNo
1997-trec6-adhoc-338.txt	4	24	gsherma2	1997-trec6-adhoc-338	TemporalNo
1997-trec6-adhoc-339.txt	4	24	gsherma2	1997-trec6-adhoc-339	TemporalNo
1997-trec6-adhoc-340.txt	4	24	gsherma2	1997-trec6-adhoc-340	TemporalYes
1997-trec6-adhoc-341.txt	4	24	gsherma2	1997-trec6-adhoc-341	TemporalNo
1997-trec6-adhoc-342.txt	4	24	gsherma2	1997-trec6-adhoc-342	TemporalYes
1997-trec6-adhoc-343.txt	4	24	gsherma2	1997-trec6-adhoc-343	TemporalYes
1997-trec6-adhoc-344.txt	4	24	gsherma2	1997-trec6-adhoc-344	TemporalSome
1997-trec6-adhoc-345.txt	4	24	gsherma2	1997-trec6-adhoc-345	TemporalNo
1997-trec6-adhoc-346.txt	4	24	gsherma2	1997-trec6-adhoc-346	TemporalNo
1997-trec6-adhoc-347.txt	4	24	gsherma2	1997-trec6-adhoc-347	TemporalNo
1997-trec6-adhoc-348.txt	4	24	gsherma2	1997-trec6-adhoc-348	TemporalNo
1997-trec6-adhoc-349.txt	4	24	gsherma2	1997-trec6-adhoc-349	TemporalNo
1997-trec6-adhoc-350.txt	4	24	gsherma2	1997-trec6-adhoc-350	TemporalNo
1998-trec7-adhoc-376.txt	4	24	gsherma2	1998-trec7-adhoc-376	TemporalNo
1998-trec7-adhoc-377.txt	4	24	gsherma2	1998-trec7-adhoc-377	TemporalNo
1998-trec7-adhoc-378.txt	4	24	gsherma2	1998-trec7-adhoc-378	TemporalSome
1998-trec7-adhoc-379.txt	4	24	gsherma2	1998-trec7-adhoc-379	TemporalNo
1998-trec7-adhoc-380.txt	4	24	gsherma2	1998-trec7-adhoc-380	TemporalNo
1998-trec7-adhoc-381.txt	4	24	gsherma2	1998-trec7-adhoc-381	TemporalNo
1998-trec7-adhoc-382.txt	4	24	gsherma2	1998-trec7-adhoc-382	TemporalSome
1998-trec7-adhoc-383.txt	4	24	gsherma2	1998-trec7-adhoc-383	TemporalNo
1998-trec7-adhoc-384.txt	4	24	gsherma2	1998-trec7-adhoc-384	TemporalNo
1998-trec7-adhoc-385.txt	4	24	gsherma2	1998-trec7-adhoc-385	TemporalNo
1998-trec7-adhoc-386.txt	4	24	gsherma2	1998-trec7-adhoc-386	TemporalNo
1998-trec7-adhoc-387.txt	3	25	gsherma2	 1998-trec7-adhoc-387 	TemporalNo
1998-trec7-adhoc-388.txt	4	25	gsherma2	1998-trec7-adhoc-388 	TemporalNo
1998-trec7-adhoc-389.txt	4	25	gsherma2	1998-trec7-adhoc-389 	TemporalSome
1998-trec7-adhoc-390.txt	4	24	gsherma2	1998-trec7-adhoc-390	TemporalNo
1998-trec7-adhoc-391.txt	4	24	gsherma2	1998-trec7-adhoc-391	TemporalNo
1998-trec7-adhoc-392.txt	4	24	gsherma2	1998-trec7-adhoc-392	TemporalNo
1998-trec7-adhoc-393.txt	4	24	gsherma2	1998-trec7-adhoc-393	TemporalSome
1998-trec7-adhoc-394.txt	4	25	gsherma2	1998-trec7-adhoc-394 	TemporalNo
1998-trec7-adhoc-395.txt	4	25	gsherma2	1998-trec7-adhoc-395 	TemporalNo
1998-trec7-adhoc-396.txt	4	24	gsherma2	1998-trec7-adhoc-396	TemporalNo
1998-trec7-adhoc-397.txt	4	24	gsherma2	1998-trec7-adhoc-397	TemporalYes
1998-trec7-adhoc-398.txt	4	25	gsherma2	1998-trec7-adhoc-398 	TemporalYes
1998-trec7-adhoc-399.txt	4	24	gsherma2	1998-trec7-adhoc-399	TemporalNo
1998-trec7-adhoc-400.txt	4	25	gsherma2	1998-trec7-adhoc-400 	TemporalNo
1999-trec8-adhoc-426.txt	4	24	gsherma2	1999-trec8-adhoc-426	TemporalNo
1999-trec8-adhoc-427.txt	4	24	gsherma2	1999-trec8-adhoc-427	TemporalNo
1999-trec8-adhoc-428.txt	4	24	gsherma2	1999-trec8-adhoc-428	TemporalNo
1999-trec8-adhoc-429.txt	4	24	gsherma2	1999-trec8-adhoc-429	TemporalYes
1999-trec8-adhoc-430.txt	4	25	gsherma2	1999-trec8-adhoc-430 	TemporalYes
1999-trec8-adhoc-431.txt	4	24	gsherma2	1999-trec8-adhoc-431	TemporalNo
1999-trec8-adhoc-432.txt	4	24	gsherma2	1999-trec8-adhoc-432	TemporalNo
1999-trec8-adhoc-433.txt	4	24	gsherma2	1999-trec8-adhoc-433	TemporalNo
1999-trec8-adhoc-434.txt	4	24	gsherma2	1999-trec8-adhoc-434	TemporalSome
1999-trec8-adhoc-435.txt	4	24	gsherma2	1999-trec8-adhoc-435	TemporalNo
1999-trec8-adhoc-436.txt	4	24	gsherma2	1999-trec8-adhoc-436	TemporalYes
1999-trec8-adhoc-437.txt	4	24	gsherma2	1999-trec8-adhoc-437	TemporalSome
1999-trec8-adhoc-438.txt	4	24	gsherma2	1999-trec8-adhoc-438	TemporalNo
1999-trec8-adhoc-439.txt	4	24	gsherma2	1999-trec8-adhoc-439	TemporalNo
1999-trec8-adhoc-440.txt	4	24	gsherma2	1999-trec8-adhoc-440	TemporalSome
1999-trec8-adhoc-441.txt	4	24	gsherma2	1999-trec8-adhoc-441	TemporalNo
1999-trec8-adhoc-442.txt	4	24	gsherma2	1999-trec8-adhoc-442	TemporalSome
1999-trec8-adhoc-443.txt	4	24	gsherma2	1999-trec8-adhoc-443	TemporalNo
1999-trec8-adhoc-444.txt	4	24	gsherma2	1999-trec8-adhoc-444	TemporalNo
1999-trec8-adhoc-445.txt	4	24	gsherma2	1999-trec8-adhoc-445	TemporalYes
1999-trec8-adhoc-446.txt	4	24	gsherma2	1999-trec8-adhoc-446	TemporalNo
1999-trec8-adhoc-447.txt	4	25	gsherma2	1999-trec8-adhoc-447 	TemporalNo
1999-trec8-adhoc-448.txt	4	24	gsherma2	1999-trec8-adhoc-448	TemporalSome
1999-trec8-adhoc-449.txt	4	25	gsherma2	1999-trec8-adhoc-449 	TemporalNo
1999-trec8-adhoc-450.txt	4	25	gsherma2	1999-trec8-adhoc-450 	TemporalNo
2003-novelty-adhoc-N26.txt	4	26	gsherma2	2003-novelty-adhoc-N26	TemporalSome
2003-novelty-adhoc-N27.txt	4	26	gsherma2	2003-novelty-adhoc-N27	TemporalNo
2003-novelty-adhoc-N28.txt	4	27	gsherma2	2003-novelty-adhoc-N28 	TemporalNo
2003-novelty-adhoc-N29.txt	4	27	gsherma2	2003-novelty-adhoc-N29 	TemporalNo
2003-novelty-adhoc-N30.txt	4	27	gsherma2	2003-novelty-adhoc-N30 	TemporalYes
2003-novelty-adhoc-N31.txt	4	27	gsherma2	2003-novelty-adhoc-N31 	TemporalSome
2003-novelty-adhoc-N32.txt	4	27	gsherma2	2003-novelty-adhoc-N32 	TemporalSome
2003-novelty-adhoc-N33.txt	4	26	gsherma2	2003-novelty-adhoc-N33	TemporalYes
2003-novelty-adhoc-N34.txt	4	27	gsherma2	2003-novelty-adhoc-N34 	TemporalYes
2003-novelty-adhoc-N35.txt	4	27	gsherma2	2003-novelty-adhoc-N35 	TemporalYes
2003-novelty-adhoc-N36.txt	4	27	gsherma2	2003-novelty-adhoc-N36 	TemporalYes
2003-novelty-adhoc-N37.txt	4	27	gsherma2	2003-novelty-adhoc-N37 	TemporalYes
2003-novelty-adhoc-N38.txt	4	27	gsherma2	2003-novelty-adhoc-N38 	TemporalNo
2003-novelty-adhoc-N39.txt	4	27	gsherma2	2003-novelty-adhoc-N39 	TemporalYes
2003-novelty-adhoc-N40.txt	4	28	gsherma2	2003-novelty-adhoc-N40 	TemporalYes
2003-novelty-adhoc-N41.txt	4	27	gsherma2	2003-novelty-adhoc-N41 	TemporalYes
2003-novelty-adhoc-N42.txt	4	27	gsherma2	2003-novelty-adhoc-N42 	TemporalYes
2003-novelty-adhoc-N43.txt	4	27	gsherma2	2003-novelty-adhoc-N43 	TemporalYes
2003-novelty-adhoc-N44.txt	4	27	gsherma2	2003-novelty-adhoc-N44 	TemporalYes
2003-novelty-adhoc-N45.txt	4	26	gsherma2	2003-novelty-adhoc-N45	TemporalYes
2003-novelty-adhoc-N46.txt	4	27	gsherma2	2003-novelty-adhoc-N46 	TemporalYes
2003-novelty-adhoc-N47.txt	4	27	gsherma2	2003-novelty-adhoc-N47 	TemporalYes
2003-novelty-adhoc-N48.txt	4	27	gsherma2	2003-novelty-adhoc-N48 	TemporalYes
2003-novelty-adhoc-N49.txt	4	27	gsherma2	2003-novelty-adhoc-N49 	TemporalYes
2003-novelty-adhoc-N50.txt	4	27	gsherma2	2003-novelty-adhoc-N50 	TemporalYes
2004-novelty-adhoc-N76.txt	4	27	gsherma2	2004-novelty-adhoc-N76 	TemporalNo
2004-novelty-adhoc-N77.txt	4	27	gsherma2	2004-novelty-adhoc-N77 	TemporalNo
2004-novelty-adhoc-N78.txt	4	26	gsherma2	2004-novelty-adhoc-N78	TemporalNo
2004-novelty-adhoc-N79.txt	4	26	gsherma2	2004-novelty-adhoc-N79	TemporalYes
2004-novelty-adhoc-N79.txt	36	55	gsherma2	Charles Schulz Dies	SpecificEvent
2004-novelty-adhoc-N80.txt	4	26	gsherma2	2004-novelty-adhoc-N80	TemporalYes
2004-novelty-adhoc-N81.txt	4	26	gsherma2	2004-novelty-adhoc-N81	TemporalYes
2004-novelty-adhoc-N82.txt	4	27	gsherma2	2004-novelty-adhoc-N82 	TemporalYes
2004-novelty-adhoc-N83.txt	4	28	gsherma2	2004-novelty-adhoc-N83 	TemporalYes
2004-novelty-adhoc-N84.txt	4	27	gsherma2	2004-novelty-adhoc-N84 	TemporalSome
2004-novelty-adhoc-N85.txt	4	26	gsherma2	2004-novelty-adhoc-N85	TemporalYes
2004-novelty-adhoc-N86.txt	4	27	gsherma2	2004-novelty-adhoc-N86 	TemporalSome
2004-novelty-adhoc-N87.txt	4	26	gsherma2	2004-novelty-adhoc-N87	TemporalYes
2004-novelty-adhoc-N88.txt	4	27	gsherma2	2004-novelty-adhoc-N88 	TemporalYes
2004-novelty-adhoc-N89.txt	4	27	gsherma2	2004-novelty-adhoc-N89 	TemporalSome
2004-novelty-adhoc-N90.txt	4	28	gsherma2	2004-novelty-adhoc-N90 	TemporalYes
2004-novelty-adhoc-N91.txt	4	27	gsherma2	2004-novelty-adhoc-N91 	TemporalNo
2004-novelty-adhoc-N92.txt	4	27	gsherma2	2004-novelty-adhoc-N92 	TemporalYes
2004-novelty-adhoc-N93.txt	4	27	gsherma2	2004-novelty-adhoc-N93 	TemporalNo
2004-novelty-adhoc-N94.txt	4	27	gsherma2	2004-novelty-adhoc-N94 	TemporalNo
2004-novelty-adhoc-N95.txt	4	27	gsherma2	2004-novelty-adhoc-N95 	TemporalYes
2004-novelty-adhoc-N96.txt	4	27	gsherma2	2004-novelty-adhoc-N96 	TemporalNo
2004-novelty-adhoc-N97.txt	3	28	gsherma2	 2004-novelty-adhoc-N97 	TemporalNo
2004-novelty-adhoc-N98.txt	4	27	gsherma2	2004-novelty-adhoc-N98 	TemporalYes
2004-novelty-adhoc-N99.txt	4	27	gsherma2	2004-novelty-adhoc-N99 	TemporalNo
2004-novelty-adhoc-N100.txt	4	29	gsherma2	2004-novelty-adhoc-N100 	TemporalYes
2006-blog06-opinion-876.txt	4	28	gsherma2	2006-blog06-opinion-876 	TemporalYes
2006-blog06-opinion-877.txt	4	28	gsherma2	2006-blog06-opinion-877 	TemporalNo
2006-blog06-opinion-878.txt	4	28	gsherma2	2006-blog06-opinion-878 	TemporalNo
2006-blog06-opinion-879.txt	4	29	gsherma2	2006-blog06-opinion-879 	TemporalNo
2006-blog06-opinion-880.txt	4	28	gsherma2	2006-blog06-opinion-880 	TemporalNo
2006-blog06-opinion-881.txt	4	28	gsherma2	2006-blog06-opinion-881 	TemporalSome
2006-blog06-opinion-882.txt	4	28	gsherma2	2006-blog06-opinion-882 	TemporalYes
2006-blog06-opinion-883.txt	4	28	gsherma2	2006-blog06-opinion-883 	TemporalNo
2006-blog06-opinion-884.txt	4	28	gsherma2	2006-blog06-opinion-884 	TemporalNo
2006-blog06-opinion-885.txt	4	28	gsherma2	2006-blog06-opinion-885 	TemporalNo
2006-blog06-opinion-886.txt	4	29	gsherma2	2006-blog06-opinion-886 	TemporalYes
2006-blog06-opinion-887.txt	4	28	gsherma2	2006-blog06-opinion-887 	TemporalYes
2006-blog06-opinion-888.txt	4	29	gsherma2	2006-blog06-opinion-888 	TemporalNo
2006-blog06-opinion-889.txt	4	28	gsherma2	2006-blog06-opinion-889 	TemporalNo
2006-blog06-opinion-890.txt	3	28	gsherma2	 2006-blog06-opinion-890 	TemporalYes
2006-blog06-opinion-891.txt	4	28	gsherma2	2006-blog06-opinion-891 	TemporalNo
2006-blog06-opinion-892.txt	4	28	gsherma2	2006-blog06-opinion-892 	TemporalNo
2006-blog06-opinion-893.txt	4	28	gsherma2	2006-blog06-opinion-893 	TemporalNo
2006-blog06-opinion-894.txt	4	28	gsherma2	2006-blog06-opinion-894 	TemporalNo
2006-blog06-opinion-895.txt	4	28	gsherma2	2006-blog06-opinion-895 	TemporalSome
2006-blog06-opinion-896.txt	4	28	gsherma2	2006-blog06-opinion-896 	TemporalNo
2006-blog06-opinion-897.txt	4	28	gsherma2	2006-blog06-opinion-897 	TemporalSome
2006-blog06-opinion-898.txt	4	29	gsherma2	2006-blog06-opinion-898 	TemporalNo
2006-blog06-opinion-899.txt	4	29	gsherma2	2006-blog06-opinion-899 	TemporalNo
2006-blog06-opinion-900.txt	4	28	gsherma2	2006-blog06-opinion-900 	TemporalNo
2007-blog07-opinion-926.txt	4	27	gsherma2	2007-blog07-opinion-926	TemporalNo
2007-blog07-opinion-927.txt	4	28	gsherma2	2007-blog07-opinion-927 	TemporalYes
2007-blog07-opinion-928.txt	4	28	gsherma2	2007-blog07-opinion-928 	TemporalYes
2007-blog07-opinion-929.txt	4	27	gsherma2	2007-blog07-opinion-929	TemporalNo
2007-blog07-opinion-930.txt	4	28	gsherma2	2007-blog07-opinion-930 	TemporalNo
2007-blog07-opinion-931.txt	4	28	gsherma2	2007-blog07-opinion-931 	TemporalYes
